subject,run,nrTrials,score,modality,currentAverage,focus
sub-05,sub-05_ses-001_task-eventStim_run-002,29,1.9515795052377747,BOLD,"[-0.05175124 -1.09644019 -1.22921119  0.1355118   1.66630542  1.84887925
  0.75275039 -0.46848576 -0.91156527 -0.64599321]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,30,1.6953218477399947,BOLD,"[-0.08882545 -1.06455816 -1.15851004  0.17646617  1.64310227  1.79902358
  0.73619322 -0.45217074 -0.91249337 -0.6782275 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,31,1.7360907357675321,BOLD,"[-0.11305826 -1.07904518 -1.15302269  0.18053551  1.64170558  1.81145713
  0.76420611 -0.42738898 -0.91457645 -0.71081275]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,32,1.7192590509467702,BOLD,"[-0.18881176 -1.11759019 -1.14735409  0.21136918  1.67206803  1.82002074
  0.75916712 -0.43093563 -0.90617208 -0.67176133]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,33,1.562458176678522,BOLD,"[-0.20459873 -1.10840676 -1.10137571  0.25131416  1.66451524  1.78326203
  0.73547362 -0.43209407 -0.90253119 -0.6855586 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,34,1.5725739577746891,BOLD,"[-0.23475567 -1.12201196 -1.12785937  0.19805373  1.63086323  1.79503008
  0.75903868 -0.40809641 -0.85678035 -0.63348195]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,35,1.4403547300255313,BOLD,"[-0.20922177 -1.02361277 -1.04776997  0.20732107  1.60688375  1.7787044
  0.75016804 -0.43019751 -0.9163189  -0.71595634]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,36,1.6786196084048781,BOLD,"[-0.26146047 -1.06932551 -1.05073984  0.24284384  1.66857516  1.84851819
  0.78545567 -0.44556176 -0.95923108 -0.7590742 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,37,1.6504299630873749,BOLD,"[-0.32237561 -1.10319137 -1.05006048  0.25609516  1.68215551  1.85781106
  0.77266061 -0.46490049 -0.9363956  -0.69179879]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,38,1.645764146364933,BOLD,"[-0.27561938 -1.08536937 -1.07240331  0.22692656  1.66399674  1.84912554
  0.77459245 -0.46593653 -0.94146967 -0.67384303]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,39,1.6188012017147384,BOLD,"[-0.22840491 -1.0520162  -1.05540672  0.23931804  1.66988387  1.83640703
  0.75190554 -0.48634022 -0.9668768  -0.70846962]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,40,1.5706772049162956,BOLD,"[-0.27487268 -1.080192   -1.0581999   0.25971047  1.69053965  1.82648871
  0.72820561 -0.48364832 -0.93530115 -0.6727304 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,41,1.4849573847322834,BOLD,"[-0.2634333  -1.03265182 -1.00083149  0.29184415  1.69319135  1.81229433
  0.69956173 -0.52329169 -0.97677986 -0.6999034 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,42,1.460318310700252,BOLD,"[-0.24701582 -1.03751088 -1.01899345  0.26312098  1.67967913  1.81683035
  0.68084339 -0.55529246 -0.95892283 -0.6227384 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,43,1.5226449665064248,BOLD,"[-0.25944465 -1.07296809 -1.01672922  0.29993629  1.71065393  1.82920056
  0.67312234 -0.57570598 -0.97079927 -0.61726591]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,44,1.4743774175064288,BOLD,"[-0.29228262 -1.06272171 -0.98350327  0.32340918  1.71407612  1.82354911
  0.66645342 -0.58274928 -0.97827846 -0.6279525 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,45,1.468404625250909,BOLD,"[-0.31518168 -1.06377972 -0.97744365  0.31777221  1.70416059  1.82660458
  0.68516991 -0.56293338 -0.97580797 -0.63856089]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,46,1.4625161453020887,BOLD,"[-0.36061394 -1.09811688 -0.98568852  0.32097306  1.70273333  1.8264778
  0.69315453 -0.54603126 -0.95051447 -0.60237365]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,47,1.4711886986362985,BOLD,"[-0.34951815 -1.08915716 -0.97969262  0.31700507  1.6999027   1.83311457
  0.694351   -0.55610264 -0.96041761 -0.60948513]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,48,1.4112304841215393,BOLD,"[-0.27082706 -1.02399479 -0.95366024  0.30776092  1.67183463  1.81189858
  0.68944365 -0.56850515 -0.99916171 -0.66478883]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,49,1.4974870776067843,BOLD,"[-0.30181535 -1.04867208 -0.95665798  0.3275735   1.70150427  1.83338145
  0.69788042 -0.5755495  -1.01527825 -0.66236648]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,50,1.523974727549174,BOLD,"[-0.33066555 -1.08008902 -0.96505963  0.33317238  1.70070782  1.83557479
  0.72254845 -0.53939426 -1.00100997 -0.67578501]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,51,1.3416602661094388,BOLD,"[-0.31775059 -1.08255942 -0.9900096   0.29447313  1.65422183  1.78597611
  0.69777881 -0.5119679  -0.93209785 -0.59806453]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,52,1.4529767067351742,BOLD,"[-0.3246689  -1.0752291  -0.98151188  0.30519336  1.67060378  1.81471762
  0.73080946 -0.50746704 -0.97134253 -0.66110479]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,53,1.5229448297736543,BOLD,"[-0.35232226 -1.07563498 -0.95690161  0.33599641  1.69800191  1.83581015
  0.73429326 -0.52541305 -1.00170732 -0.69212251]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,54,1.6301470162344538,BOLD,"[-0.39298583 -1.09779955 -0.95668934  0.34645212  1.71477634  1.8615593
  0.76246446 -0.50797228 -1.00796922 -0.721836  ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,55,1.5605983383170818,BOLD,"[-0.4463145  -1.13497907 -0.97172673  0.34793665  1.71534269  1.84207145
  0.74560286 -0.4787183  -0.94442674 -0.67478831]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,56,1.472020690160168,BOLD,"[-0.43066723 -1.12410918 -0.98081941  0.33788426  1.70562003  1.81899506
  0.72080637 -0.48363382 -0.92604259 -0.63803349]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,57,1.4978176543012922,BOLD,"[-0.38773875 -1.0799112  -0.9600615   0.33355988  1.69202088  1.82618574
  0.7450967  -0.48905262 -0.97712316 -0.70297598]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,58,1.5262801023322659,BOLD,"[-0.43573732 -1.09753942 -0.96164418  0.33250548  1.69972462  1.84291746
  0.74926043 -0.49479244 -0.96504647 -0.66964816]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,59,1.5158340930991823,BOLD,"[-0.38717415 -1.06843778 -0.96549933  0.31595774  1.68554119  1.8370935
  0.75407916 -0.49219092 -0.97928302 -0.70008638]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,60,1.5287962309076049,BOLD,"[-0.41611795 -1.08089463 -0.96161631  0.31952866  1.67926492  1.83516324
  0.77510445 -0.46043757 -0.97155941 -0.7184354 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,61,1.4440136114404911,BOLD,"[-0.39607341 -1.08157304 -0.98531832  0.2927299   1.65661456  1.81179967
  0.76197507 -0.4488206  -0.93820882 -0.673125  ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,62,1.47433522402026,BOLD,"[-0.37633485 -1.05780662 -0.95868529  0.31188843  1.6696245   1.821898
  0.75787212 -0.47308591 -0.97778292 -0.71758745]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,63,1.4697907809736452,BOLD,"[-0.4118775  -1.06362774 -0.93668724  0.33989182  1.68629414  1.82259629
  0.74894848 -0.48738921 -0.9891401  -0.70900894]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,64,1.5183556567170018,BOLD,"[-0.43462553 -1.08117798 -0.93253118  0.35838749  1.7064553   1.83698887
  0.74552908 -0.50445782 -0.99771576 -0.69685246]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,65,1.5289983219663135,BOLD,"[-0.46305805 -1.09902049 -0.92793767  0.37329515  1.71791112  1.8367326
  0.74260362 -0.49743657 -0.98656364 -0.69652607]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,66,1.454412690164867,BOLD,"[-0.45966517 -1.09209499 -0.92241085  0.37459556  1.71004677  1.8186476
  0.72511261 -0.50497737 -0.9796576  -0.66959657]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,67,1.4712248576216629,BOLD,"[-0.43802367 -1.07675941 -0.91831422  0.36626468  1.70583732  1.82691483
  0.73014919 -0.51190506 -0.99238933 -0.69177432]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,68,1.5450909148883836,BOLD,"[-0.44741959 -1.08540961 -0.9253008   0.36900912  1.71790059  1.84239355
  0.74527221 -0.50578669 -1.00165213 -0.70900665]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,69,1.5960661229626865,BOLD,"[-0.47383093 -1.10607199 -0.93150757  0.3747995   1.7288826   1.85335386
  0.75480714 -0.50309398 -1.00233914 -0.69499949]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,70,1.5536068863570982,BOLD,"[-0.48744024 -1.12106451 -0.93032897  0.38503344  1.73346093  1.84645321
  0.73065957 -0.52593686 -0.98556208 -0.64527449]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,71,1.4946230148908928,BOLD,"[-0.49841138 -1.13954196 -0.91946255  0.41418625  1.73989217  1.82477507
  0.70219559 -0.53941843 -0.96732602 -0.61688874]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,72,1.4087237786876836,BOLD,"[-0.47800597 -1.1324207  -0.91807637  0.42194297  1.74397125  1.7985248
  0.65969172 -0.55654818 -0.95109114 -0.58798837]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,73,1.4694011740062234,BOLD,"[-0.45315849 -1.13001737 -0.91059115  0.43811758  1.75932839  1.81082984
  0.66215729 -0.56990144 -0.97936951 -0.62739516]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,74,1.434882885145868,BOLD,"[-0.49756663 -1.15966852 -0.9243517   0.43629481  1.75795833  1.79768038
  0.65293519 -0.54629122 -0.93064384 -0.5863468 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,75,1.3627547728495468,BOLD,"[-0.49410003 -1.15881452 -0.91066817  0.4511574   1.75231678  1.77489767
  0.62868228 -0.55810213 -0.91953559 -0.56583369]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,76,1.3252776025161515,BOLD,"[-0.46074371 -1.13310491 -0.90473695  0.43566886  1.73726805  1.77336316
  0.62923559 -0.5649149  -0.93293921 -0.57909599]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,77,1.31199933992667,BOLD,"[-0.4766157  -1.15144413 -0.92130896  0.42092641  1.72561071  1.76815942
  0.63605098 -0.54846984 -0.90978635 -0.54312253]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,78,1.3087444177912169,BOLD,"[-0.46099554 -1.12997559 -0.90859428  0.41833649  1.72348674  1.7747627
  0.63780499 -0.55879497 -0.92635906 -0.56967148]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,79,1.3428793354572905,BOLD,"[-0.4671503  -1.1392531  -0.91931441  0.42060486  1.73575515  1.78021229
  0.63427648 -0.56503175 -0.92789241 -0.55220681]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,80,1.3171031559441315,BOLD,"[-0.49211778 -1.15576923 -0.91536062  0.43102109  1.72955157  1.7661806
  0.63945629 -0.54053994 -0.90853289 -0.5538891 ]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,81,1.2193664512604072,BOLD,"[-0.46783544 -1.13047627 -0.8882087   0.44581831  1.71876887  1.73880175
  0.61234977 -0.55850545 -0.91663038 -0.55408245]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,82,1.2072878434179564,BOLD,"[-0.47032963 -1.13025014 -0.88567709  0.44421396  1.7140638   1.73722952
  0.61283782 -0.55681498 -0.9108094  -0.55446386]",v1
sub-05,sub-05_ses-001_task-eventStim_run-002,83,1.2271401731888634,BOLD,"[-0.46986461 -1.13875245 -0.90766136  0.42083224  1.70173216  1.74418414
  0.63815769 -0.5299703  -0.899039   -0.5596185 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,1,9.454033690977703,BOLD,"[-1.38961484 -1.75674657 -0.98244309  1.34449197  2.74600039  1.06736432
 -1.06121473 -0.72028634  0.38938527  0.36306362]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,2,6.421648467782295,BOLD,"[-1.04977251 -1.06287419 -0.12088664  1.02942007  1.34843514  0.09924976
 -0.99565797 -0.19542437  0.77912742  0.1683833 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,3,3.8403803434525337,BOLD,"[-0.08991425 -0.49703756 -0.21165366  0.9669808   1.58120923  0.35369565
 -1.04216237 -0.8179819  -0.09275185 -0.15038408]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,4,3.657890656337146,BOLD,"[-0.52449133 -0.77318716 -0.29700135  0.90722447  1.55598276  0.55976363
 -0.87701264 -0.92401185  0.0111901   0.36154336]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,5,2.753286067730624,BOLD,"[-0.1541128  -0.66497567 -0.45613466  0.82026952  1.6541381   0.68254658
 -0.79516934 -0.94663891 -0.19392189  0.05399907]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,6,2.6466972748985933,BOLD,"[-0.42878105 -0.88146815 -0.57125673  0.93146446  1.94120879  0.95926438
 -0.64886899 -1.00077409 -0.36668641  0.0658978 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,7,2.253960673523493,BOLD,"[-0.56812608 -0.95029487 -0.49069931  0.97449132  1.8026519   0.84783822
 -0.54834803 -0.82605488 -0.29560686  0.0541486 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,8,1.7905110980845156,BOLD,"[-0.48198167 -0.79544404 -0.40472167  0.85891802  1.57707929  0.73963537
 -0.5026214  -0.75752807 -0.27213112  0.03879529]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,9,2.1078368038734574,BOLD,"[-0.46784664 -0.76478545 -0.42806617  0.71406238  1.35677496  0.55618227
 -0.53655843 -0.60182362 -0.02848908  0.20054977]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,10,2.036708793558086,BOLD,"[-0.49444979 -0.61650806 -0.18577718  0.79953236  1.26914599  0.51362854
 -0.51327704 -0.69078082 -0.22192545  0.14041145]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,11,2.2761546043070235,BOLD,"[-0.59581852 -0.74964034 -0.21606504  0.79275633  1.11067652  0.33626854
 -0.42583622 -0.39978538 -0.01592401  0.16336812]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,12,2.895037049082786,BOLD,"[-0.70328034 -0.68712505 -0.02621461  0.85969843  1.01352897  0.2268592
 -0.4787985  -0.40782868  0.00463528  0.1985253 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,13,3.1886277694663394,BOLD,"[-0.66927913 -0.61089897  0.05510239  0.90013495  1.00600345  0.18226114
 -0.55189238 -0.48227271 -0.03911774  0.20995901]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,14,2.9472997676658683,BOLD,"[-0.57368581 -0.5963402   0.02590521  0.8685388   1.03193938  0.25776472
 -0.55654354 -0.59320349 -0.1035796   0.23920453]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,15,3.6947676620246668,BOLD,"[-0.60686739 -0.72256448 -0.06888745  0.82163591  0.96458     0.18359236
 -0.59776962 -0.5624335   0.07440373  0.51431045]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,16,4.053230525190564,BOLD,"[-0.67837481 -0.72163577  0.05980045  1.00714254  1.06166501  0.16480693
 -0.67935159 -0.67111287 -0.00551965  0.46257975]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,17,4.089356496523799,BOLD,"[-0.60681595 -0.69707278  0.00395952  0.98504264  1.10725849  0.18348507
 -0.72626222 -0.731627   -0.0348068   0.51683903]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,18,3.9301132959887215,BOLD,"[-0.69297991 -0.67331199  0.06484815  0.98811704  1.06747987  0.18752447
 -0.66866272 -0.68289945 -0.04415586  0.45404041]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,19,3.542343339815693,BOLD,"[-0.67072762 -0.65966623  0.06011799  0.96308269  1.05219022  0.21558468
 -0.61288921 -0.65015487 -0.07124838  0.37371074]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,20,3.5042872758462753,BOLD,"[-0.54443898 -0.55041239  0.11079331  0.9437017   1.00268838  0.18556429
 -0.62719301 -0.69001849 -0.1462498   0.31556499]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,21,3.7813262398909124,BOLD,"[-0.56093677 -0.52938418  0.13554493  0.91857687  0.9390597   0.13210871
 -0.64087656 -0.65815352 -0.09363312  0.35769393]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,22,3.8470956092436124,BOLD,"[-0.59989625 -0.56875718  0.10657032  0.89853511  0.92906746  0.13973796
 -0.63088305 -0.64854372 -0.04488275  0.41905211]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,23,3.760014275509465,BOLD,"[-0.53506911 -0.53663051  0.10821672  0.92773143  0.98861885  0.15059772
 -0.67847526 -0.68257184 -0.07363943  0.33122142]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,24,3.5112482945801538,BOLD,"[-5.76121584e-01 -6.14899900e-01 -1.12797058e-02  8.70294285e-01
  1.02227023e+00  1.98555694e-01 -6.41359283e-01 -6.22069294e-01
 -5.61722056e-04  3.75171277e-01]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,25,3.2788625021609827,BOLD,"[-0.56446986 -0.5652676   0.00243949  0.84654487  1.05082865  0.27892953
 -0.62793535 -0.70728072 -0.08280662  0.36901761]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,26,3.1964783490362496,BOLD,"[-0.65120181 -0.62521229  0.00827581  0.88322739  1.09779131  0.32258693
 -0.60062931 -0.70913319 -0.10311181  0.37740696]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,27,3.1621085363101864,BOLD,"[-0.67799978 -0.60860682  0.04630552  0.8955331   1.08321235  0.31558981
 -0.58685757 -0.68833896 -0.10756523  0.32872759]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,28,3.1226019285494093,BOLD,"[-0.60840309 -0.56186325  0.05671447  0.87850904  1.05678313  0.29109061
 -0.59840623 -0.68166071 -0.11133164  0.27856767]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,29,2.806708289489653,BOLD,"[-6.13992212e-01 -5.98806356e-01 -7.49606425e-04  8.80036249e-01
  1.12845763e+00  3.57068476e-01 -5.73487941e-01 -6.79870799e-01
 -1.33419311e-01  2.34763875e-01]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,30,2.823226642187982,BOLD,"[-0.68713108 -0.63753685  0.05107614  0.9790592   1.16725426  0.34180597
 -0.55600061 -0.64390835 -0.16229034  0.14767167]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,31,2.581535908909444,BOLD,"[-0.65545199 -0.65192377  0.03058793  0.96647444  1.16519091  0.36294182
 -0.51577387 -0.62168087 -0.18649831  0.10613372]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,32,2.3262354390668807,BOLD,"[-0.69345469 -0.65058256  0.04463558  0.93221844  1.11528331  0.39697692
 -0.41938918 -0.59746514 -0.23790523  0.10968255]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,33,2.32627923369902,BOLD,"[-0.6629176  -0.68148833  0.05482066  1.00053531  1.17355662  0.41681871
 -0.43713079 -0.64591848 -0.29017588  0.07189979]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,34,1.8128406359024938,BOLD,"[-0.70165356 -0.69539315  0.0300582   0.97193635  1.19925331  0.51337643
 -0.31984776 -0.58719521 -0.34982279 -0.06071183]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,35,2.241418640543456,BOLD,"[-0.6328494  -0.57955251  0.12090625  0.97302161  1.0890197   0.36220432
 -0.393626   -0.56932176 -0.31919339 -0.05060882]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,36,2.317139412174095,BOLD,"[-0.59978664 -0.55989557  0.12688756  0.96326418  1.07168298  0.34803754
 -0.41380391 -0.59488817 -0.32171533 -0.01978264]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,37,2.401043147088604,BOLD,"[-0.61044286 -0.53192407  0.15443298  0.9676816   1.06231478  0.3401091
 -0.42201293 -0.60884849 -0.33482026 -0.01648984]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,38,2.1657477486716763,BOLD,"[-0.59701249 -0.54088162  0.11704806  0.91691704  1.03297169  0.36058988
 -0.36771366 -0.56766349 -0.32788689 -0.02636853]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,39,2.179037782263771,BOLD,"[-0.53483417 -0.49771122  0.11700145  0.88814231  1.00163337  0.34068378
 -0.37552305 -0.57222646 -0.33474303 -0.03242299]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,40,2.4926800680096455,BOLD,"[-0.54804923 -0.50353476  0.11706388  0.90859208  1.02204228  0.30197453
 -0.45624368 -0.60228909 -0.28746426  0.04790826]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,41,2.2816040314688033,BOLD,"[-0.63667354 -0.51199748  0.1330846   0.92686517  1.07173374  0.37773508
 -0.40884166 -0.60970652 -0.32748397 -0.01471542]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,42,2.494642102474611,BOLD,"[-0.50525471 -0.44053862  0.16485415  0.92565447  1.03674741  0.32485552
 -0.46644674 -0.66312954 -0.35887149 -0.01787044]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,43,2.3974409061203232,BOLD,"[-0.53938935 -0.47676476  0.14263547  0.92059237  1.04864703  0.35021557
 -0.4458019  -0.6577206  -0.35269209  0.01027827]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,44,2.307766303178715,BOLD,"[-0.57807372 -0.48765239  0.15477526  0.94622155  1.08339891  0.38830645
 -0.42472914 -0.6689197  -0.39166547 -0.02166175]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,45,2.3517890293910053,BOLD,"[-0.62252692 -0.51917187  0.16574262  0.98695981  1.11276877  0.39663573
 -0.42407855 -0.67404561 -0.40288706 -0.0193969 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,46,2.3568159862428857,BOLD,"[-0.66696706 -0.54462205  0.16865388  0.99814952  1.09848652  0.37473923
 -0.40137048 -0.61956916 -0.37970799 -0.02779242]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,47,2.230077091446275,BOLD,"[-0.65498202 -0.50946609  0.16377161  0.95287497  1.08002787  0.40211391
 -0.37919373 -0.62603403 -0.39307935 -0.03603313]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,48,2.194863788296294,BOLD,"[-0.61039681 -0.48917105  0.13745013  0.90834835  1.04520757  0.38636079
 -0.37751374 -0.61692413 -0.37800118 -0.00535993]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,49,2.4641737022513253,BOLD,"[-0.57806682 -0.43675163  0.1908333   0.93295127  1.03318907  0.34620874
 -0.42913841 -0.66076321 -0.39951243  0.00105012]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,50,2.536029248357494,BOLD,"[-0.60894173 -0.44379311  0.20605583  0.94962704  1.02630022  0.32691203
 -0.42802209 -0.64053441 -0.38640332 -0.00120046]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,51,2.6237898733293314,BOLD,"[-0.583177   -0.42312412  0.20677833  0.93602531  1.00740842  0.30526209
 -0.44650707 -0.64765296 -0.37767385  0.02266084]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,52,2.434360641021861,BOLD,"[-0.58009461 -0.43927453  0.16710055  0.88938461  0.97982536  0.31343042
 -0.40670396 -0.59478349 -0.34141197  0.01252763]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,53,2.5021787318962097,BOLD,"[-0.58670837 -0.4643007   0.17609012  0.92926379  0.99828814  0.30128141
 -0.41993104 -0.59932879 -0.34147545  0.0068209 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,54,2.5409233080110067,BOLD,"[-0.55498761 -0.43383106  0.17867045  0.89568143  0.95125216  0.27116839
 -0.41524391 -0.57423124 -0.32557333  0.0070947 ]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,55,2.8029746538377074,BOLD,"[-0.56983026 -0.44598521  0.18162539  0.93295163  0.99221663  0.23988593
 -0.49612083 -0.58548863 -0.26709771  0.01784306]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,56,2.7270849875510073,BOLD,"[-0.51102481 -0.47249244  0.08294463  0.8863916   1.01752638  0.23769566
 -0.53072412 -0.55810252 -0.18814955  0.03593517]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,57,2.655581639193627,BOLD,"[-0.44769025 -0.45005022  0.05088555  0.89957096  1.0846484   0.26370949
 -0.56847306 -0.59971699 -0.21815883 -0.01472504]",v1
sub-06,sub-06_ses-001_task-eventStim_run-001,58,2.649684425365868,BOLD,"[-0.46634888 -0.48003355  0.04213636  0.91626175  1.11428878  0.29044267
 -0.57563708 -0.63426586 -0.22318861  0.01634441]",v1
